d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 af_ZA 1554202757 16 0 16 0 0 1.000000 0.000000 1090420 0.267067 16 16 14 2 14 2434487357 8.281202
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 an_ES 1554202757 16 0 16 0 0 1.000000 0.000000 1244184 0.231711 16 16 14 0 14 1797539107 6.394258
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ar 1554202757 16 0 16 0 0 1.000000 0.000000 31929006 0.220332 16 4 16 0 4 3896917573 2.638031
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 be_BY 1554202757 16 0 16 0 0 1.000000 0.000000 1323233 0.414058 16 15 16 0 15 1737064732 8.811995
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 bg_BG 1554202757 16 0 16 0 0 1.000000 0.000000 1623195 0.322405 16 16 0 0 0 2437261160 7.159048
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 bn_BD 1554202757 16 0 16 0 0 1.000000 0.000000 412725 0.547854 16 16 16 8 16 84053971 35.916537
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 bo 1554202757 16 6 10 0 0 1.000000 1.000000 281882 0.562583 16 0 0 4 4 263588 29.171578
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 br_FR 1554202757 16 0 16 0 0 1.000000 0.000000 1131721 0.314948 16 16 16 0 16 1473471147 32.664302
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 bs_BA 1554202757 16 0 16 0 0 1.000000 0.000000 923760 0.290352 16 16 5 0 5 1271466207 1.184590
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ca 1554202757 16 0 16 0 0 1.000000 0.000000 29830215 0.136166 16 0 16 0 0 7645822981 4.820228
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ca_ES-valencia 1554202757 16 0 16 0 0 1.000000 0.000000 26803562 0.137934 16 3 16 0 3 7157532061 5.046133
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 cs_CZ 1554202757 16 1 15 0 0 1.000000 1.000000 1613458 0.429458 16 12 0 0 0 1631815100 5.794910
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 da_DK 1554202757 16 0 16 0 0 1.000000 0.000000 41168027 0.176261 16 4 2 7 2 8568776775 3.627790
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 de_AT 1554202757 16 0 16 0 0 1.000000 0.000000 25024670 0.125031 16 1 5 0 1 3113305536 6.606423
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 de_AT_frami 1554202757 16 0 16 0 0 1.000000 0.000000 29337126 0.114676 16 0 2 0 0 3941694921 9.722531
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 de_CH 1554202757 16 0 16 0 0 1.000000 0.000000 40125239 0.117493 16 2 7 0 2 4312975988 9.968495
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 de_CH_frami 1554202757 16 0 16 0 0 1.000000 0.000000 35440457 0.112566 16 1 3 0 1 4318151946 10.684676
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 de_DE 1554202757 16 0 16 0 0 1.000000 0.000000 42793308 0.113336 16 1 7 0 0 4464264637 9.839992
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 de_DE_frami 1554202757 16 0 16 0 0 1.000000 0.000000 64780077 0.093517 16 1 3 0 1 8256445477 8.603546
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 dz 1554202757 16 5 11 0 0 1.000000 1.000000 355203 0.486505 16 0 1 2 3 236999 44.710328
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 el_GR 1554202757 16 0 16 0 0 1.000000 0.000000 936168 0.318696 16 16 0 2 0 1561516327 26.569730
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 en_AU 1554202757 16 0 16 0 0 1.000000 0.000000 1246655 0.469521 16 16 16 1 16 1208691061 3.484604
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 en_CA 1554202757 16 0 16 0 0 1.000000 0.000000 1244880 0.467676 16 16 16 1 16 1230199215 3.343251
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 en_GB 1554202757 16 0 16 0 0 1.000000 0.000000 1519125 0.442569 16 15 15 1 15 1645928581 4.640850
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 en_US 1554202757 16 0 16 0 0 1.000000 0.000000 1306166 0.452700 16 16 16 1 16 1256290385 3.308032
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 en_ZA 1554202757 16 0 16 0 0 1.000000 0.000000 1119660 0.380737 16 16 16 0 16 1154184934 3.645340
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 es_ES 1554202757 16 0 16 0 0 1.000000 0.000000 3540338 0.251702 16 9 11 1 9 2505346004 6.963072
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 eu 1554202757 16 0 16 0 0 1.000000 0.000000 19982846 0.212542 16 4 16 1 4 2666128936 6.194157
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 fr 1554202757 16 0 16 0 0 1.000000 0.000000 14133081 0.104533 16 4 16 0 4 4499669474 4.761619
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 fy_NL 1554202757 16 0 16 0 0 1.000000 0.000000 826648 0.293463 16 16 5 0 5 2533090697 12.546981
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 gd_GB 1554202757 16 0 16 0 0 1.000000 0.000000 970627 0.332740 16 16 16 0 16 1824259332 30.044671
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 gl_ES 1554202757 16 0 16 0 0 1.000000 0.000000 9149428 0.557245 16 0 0 0 0 3780444097 8.363659
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 gu_IN 1554202757 16 0 16 0 0 1.000000 0.000000 457811 0.535505 16 13 16 1 13 91633072 51.384422
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 gug_PY 1554202757 16 0 16 0 0 1.000000 0.000000 536258 0.389488 16 0 16 0 0 803816858 8.575099
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 he_IL 1554202757 16 0 16 0 0 1.000000 0.000000 637198 0.451869 16 16 16 0 16 489630601 52.788394
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 hi_IN 1554202757 16 0 16 0 0 1.000000 0.000000 237375 0.573877 16 16 16 11 16 71089284 5.063321
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 hr_HR 1554202757 16 0 16 0 0 1.000000 0.000000 5358697 0.266442 16 3 16 0 3 2249725220 3.926415
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 hu_HU 1554202757 16 0 16 0 0 1.000000 0.000000 19743543 0.283203 16 11 16 0 13 4842510053 8.132552
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 id_ID 1554202757 16 0 16 0 0 1.000000 0.000000 1305867 0.143759 16 16 16 0 16 1263574732 0.812027
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 is_IS 1554202757 16 0 16 0 0 1.000000 0.000000 15470783 0.314074 16 6 15 0 5 2995187716 17.862964
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 it_IT 1554202757 16 0 16 0 0 1.000000 0.000000 1508678 0.356130 16 16 15 0 15 2409962254 8.384517
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 kk_KZ 1554202757 16 0 16 0 0 1.000000 0.000000 858339 0.393079 16 9 16 0 9 1203150471 3.562952
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 kmr_Latn 1554202757 16 0 16 0 0 1.000000 0.000000 581940 0.329860 16 16 13 0 13 578795818 0.642084
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 lo_LA 1554202757 16 0 16 0 0 1.000000 0.000000 273106 0.507426 16 0 16 0 0 1422327 237.390216
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 lt_LT 1554202757 16 0 16 0 0 1.000000 0.000000 1302481 0.356566 16 16 4 0 4 1034098731 3.729822
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 lv_LV 1554202757 
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ml_IN 1554202757 16 0 16 0 0 1.000000 0.000000 463839 0.532282 16 0 16 0 0 557157 9463.963145
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ne_NP 1554202757 16 0 16 0 0 1.000000 0.000000 841806 0.377181 16 16 16 5 16 399400298 2.708954
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 nl 1554202757 16 0 16 0 0 1.000000 0.000000 31202466 0.229819 16 1 11 5 1 10105496270 6.248174
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 nb_NO 1554202757 16 0 16 0 0 1.000000 0.000000 15322269 0.086301 16 6 15 0 4 2362992155 9.660984
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 nn_NO 1554202757 16 0 16 0 0 1.000000 0.000000 13038535 0.086696 16 5 14 0 4 2274331366 7.585724
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 oc_FR 1554202757 16 0 16 0 0 1.000000 0.000000 1300024 0.380052 16 16 12 1 12 1988477833 3.434896
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 pl_PL 1554202757 16 0 16 0 0 1.000000 0.000000 3801611 0.449671 16 7 0 0 0 2704634494 16.925033
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 pt_BR 1554202757 16 0 16 0 0 1.000000 0.000000 5024495 0.274319 16 2 9 0 0 3422818700 8.933828
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 pt_PT 1554202757 16 0 16 0 0 1.000000 0.000000 2323716 0.418446 16 15 16 1 15 2535038924 6.880346
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ro_RO 1554202757 16 0 16 0 0 1.000000 0.000000 2999207 0.355196 16 11 15 0 10 2247724786 9.756734
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ru_RU 1554202757 16 0 16 0 0 1.000000 0.000000 1070613 0.374102 16 16 0 0 0 1476615040 4.683414
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 se 1554202757 16 0 16 0 0 1.000000 0.000000 42322723 0.298132 16 0 8 0 0 4977618995 25.390483
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 si_LK 1554202757 16 0 16 0 0 1.000000 0.000000 499290 0.504294 16 0 16 0 0 25824825 31.887428
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sk_SK 1554202757 16 0 16 0 0 1.000000 0.000000 1404095 0.426181 16 15 15 0 14 1672750331 19.847216
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sl_SI 1554202757 16 0 16 0 0 1.000000 0.000000 1370868 0.291832 16 16 6 0 6 1373594841 9.146239
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sr_Latn_RS 1554202757 16 0 16 0 0 1.000000 0.000000 635865 0.384652 16 16 15 1 15 547655752 24.244706
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sr_RS 1554202757 16 0 16 0 0 1.000000 0.000000 730657 0.496476 16 16 15 1 14 495193360 26.796495
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sv_FI 1554202757 16 0 16 0 0 1.000000 0.000000 20649529 0.230529 16 2 16 1 2 2845192668 12.692929
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sv_SE 1554202757 16 0 16 0 0 1.000000 0.000000 29739500 0.216349 16 1 9 0 0 3273443328 5.319016
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sw_TZ 1554202757 16 0 16 0 0 1.000000 0.000000 593324 0.333506 16 16 16 0 16 380509973 5.069016
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 tlh_Latn 1554202757 16 0 16 0 0 1.000000 0.000000 361912 0.398793 16 16 16 7 16 107570031 1.660757
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 uk_UA 1554202757 16 0 16 0 0 1.000000 0.000000 1688280 0.513072 16 11 12 0 11 1652244509 9.061567
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 uz_UZ 1554202757 16 0 16 0 0 1.000000 0.000000 689754 0.385778 16 0 15 0 0 11459869 975.999761
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 vi_VN 1554202757 16 0 16 0 0 1.000000 0.000000 239847 0.504980 16 14 15 5 13 444033057 5.938215
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 eo 1554202757 16 0 16 0 0 1.000000 0.000000 2403135 0.281158 16 15 14 0 12 1677233907 1.973179
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 et_EE 1554202757 16 1 15 0 0 1.000000 1.000000 11219302 0.118886 16 11 16 0 10 1910317486 7.992572
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 fa_IR 1554202757 16 0 16 0 0 1.000000 0.000000 655212 0.424502 16 0 16 0 0 4450848 6756.797296
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 fo 1554202757 16 0 16 0 0 1.000000 0.000000 6018024 0.125649 16 11 2 0 1 1891565648 11.915640
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ga_IE 1554202757 16 0 16 0 0 1.000000 0.000000 840395 0.303507 16 13 4 0 4 552451934 5.159523
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 gv_GB 1554202757 16 0 16 0 0 1.000000 0.000000 432266 0.300482 16 16 16 1 16 399572544 2.642737
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 hy_AM 1554202757 16 0 16 0 0 1.000000 0.000000 1560715 0.327372 16 8 16 0 8 1308933921 5.265003
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 nr_ZA 1554202757 16 0 16 0 0 1.000000 0.000000 6903213 0.018871 16 16 16 2 15 682864806 0.872844
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ns_ZA 1554202757 16 0 16 0 0 1.000000 0.000000 433636 0.220837 16 16 16 2 16 784442972 0.429648
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 sq_AL 1554202757 16 0 16 0 0 1.000000 0.000000 939596 0.305079 16 12 0 0 0 914345313 10.416979
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 ss_ZA 1554202757 16 0 16 0 0 1.000000 0.000000 526262 0.220884 16 16 16 1 16 1024107654 1.039604
d67ceef1ab2092ebf78f2b144f59433b17c33251 1553635788 st_ZA 1554202757 16 0 16 0 0 1.000000 0.000000 577767 0.176782 16 16 16 1 16 868999548 0.496867
